match_id,date,season,competition,round,home_team,away_team,source_url,home_goals,away_goals
822316,2025-02-20 18:30:00,2024-2025,Runkosarja,,Classic,Happee,https://fliiga.com/ottelut/miehet/classic-happee-20-2-2025/,8,7
822314,2025-02-21 18:30:00,2024-2025,Runkosarja,,Jymy,Nokian KrP,https://fliiga.com/ottelut/miehet/jymy-nokian-krp-21-2-2025/,5,4
822315,2025-02-21 18:30:00,2024-2025,Runkosarja,,Indians,EräViikingit,https://fliiga.com/ottelut/miehet/indians-eraviikingit-21-2-2025/,6,2
822312,2025-02-22 17:00:00,2024-2025,Runkosarja,,Happee,SPV,https://fliiga.com/ottelut/miehet/happee-spv-22-2-2025/,3,2
822313,2025-02-22 17:00:00,2024-2025,Runkosarja,,TPS,Jymy,https://fliiga.com/ottelut/miehet/tps-jymy-22-2-2025/,7,4
822417,2025-02-22 18:30:00,2024-2025,Runkosarja,,EräViikingit,Nokian KrP,https://fliiga.com/ottelut/miehet/eraviikingit-nokian-krp-22-2-2025/,1,3
822309,2025-02-23 17:00:00,2024-2025,Runkosarja,,FBC Turku,SPV,https://fliiga.com/ottelut/miehet/fbc-turku-spv-23-2-2025/,6,12
822311,2025-02-23 17:00:00,2024-2025,Runkosarja,,LASB,TPS,https://fliiga.com/ottelut/miehet/lasb-tps-23-2-2025/,1,6
822310,2025-02-23 18:00:00,2024-2025,Runkosarja,,OLS,Oilers,https://fliiga.com/ottelut/miehet/ols-oilers-23-2-2025/,6,8
822415,2025-02-25 18:30:00,2024-2025,Runkosarja,,Nokian KrP,Happee,https://fliiga.com/ottelut/miehet/nokian-krp-happee-25-2-2025/,4,5
822308,2025-02-27 18:30:00,2024-2025,Runkosarja,,Oilers,FBC Turku,https://fliiga.com/ottelut/miehet/oilers-fbc-turku-27-2-2025/,9,4
822304,2025-02-28 18:30:00,2024-2025,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-28-2-2025/,6,2
822306,2025-02-28 18:30:00,2024-2025,Runkosarja,,Indians,Jymy,https://fliiga.com/ottelut/miehet/indians-jymy-28-2-2025/,16,1
822307,2025-02-28 18:30:00,2024-2025,Runkosarja,,TPS,Classic,https://fliiga.com/ottelut/miehet/tps-classic-28-2-2025/,2,3
822305,2025-02-28 21:00:00,2024-2025,Runkosarja,,LASB,EräViikingit,https://fliiga.com/ottelut/miehet/lasb-eraviikingit-28-2-2025/,4,8
822302,2025-03-01 16:00:00,2024-2025,Runkosarja,,Oilers,Jymy,https://fliiga.com/ottelut/miehet/oilers-jymy-1-3-2025/,6,5
822303,2025-03-01 17:00:00,2024-2025,Runkosarja,,Happee,EräViikingit,https://fliiga.com/ottelut/miehet/happee-eraviikingit-1-3-2025/,6,5
822300,2025-03-02 16:00:00,2024-2025,Runkosarja,,SPV,TPS,https://fliiga.com/ottelut/miehet/spv-tps-2-3-2025/,4,3
822301,2025-03-02 18:00:00,2024-2025,Runkosarja,,OLS,LASB,https://fliiga.com/ottelut/miehet/ols-lasb-2-3-2025/,5,4
822299,2025-03-03 18:30:00,2024-2025,Runkosarja,,FBC Turku,Indians,https://fliiga.com/ottelut/miehet/fbc-turku-indians-3-3-2025/,3,14
822298,2025-03-07 18:30:00,2024-2025,Runkosarja,,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-7-3-2025/,5,6
822295,2025-03-08 17:00:00,2024-2025,Runkosarja,,Happee,FBC Turku,https://fliiga.com/ottelut/miehet/happee-fbc-turku-8-3-2025/,5,4
822296,2025-03-08 17:00:00,2024-2025,Runkosarja,,EräViikingit,Oilers,https://fliiga.com/ottelut/miehet/eraviikingit-oilers-8-3-2025/,2,9
822297,2025-03-08 17:30:00,2024-2025,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-8-3-2025/,9,2
822293,2025-03-09 16:00:00,2024-2025,Runkosarja,,Jymy,FBC Turku,https://fliiga.com/ottelut/miehet/jymy-fbc-turku-9-3-2025/,12,2
822291,2025-03-09 17:00:00,2024-2025,Runkosarja,,Nokian KrP,Happee,https://fliiga.com/ottelut/miehet/nokian-krp-happee-9-3-2025/,4,9
822292,2025-03-09 17:00:00,2024-2025,Runkosarja,,LASB,Indians,https://fliiga.com/ottelut/miehet/lasb-indians-9-3-2025/,3,5
822290,2025-03-10 18:30:00,2024-2025,Runkosarja,,SPV,OLS,https://fliiga.com/ottelut/miehet/spv-ols-10-3-2025/,5,3
822289,2025-03-14 18:30:00,2024-2025,Runkosarja,,FBC Turku,LASB,https://fliiga.com/ottelut/miehet/fbc-turku-lasb-14-3-2025/,4,6
822285,2025-03-15 17:00:00,2024-2025,Runkosarja,,Indians,SPV,https://fliiga.com/ottelut/miehet/indians-spv-15-3-2025/,6,4
822286,2025-03-15 17:00:00,2024-2025,Runkosarja,,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-15-3-2025/,9,3
822288,2025-03-15 17:30:00,2024-2025,Runkosarja,,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-15-3-2025/,7,6
822287,2025-03-15 18:30:00,2024-2025,Runkosarja,,EräViikingit,Jymy,https://fliiga.com/ottelut/miehet/eraviikingit-jymy-15-3-2025/,9,4
822284,2025-03-16 17:00:00,2024-2025,Runkosarja,,TPS,Oilers,https://fliiga.com/ottelut/miehet/tps-oilers-16-3-2025/,6,5
822278,2025-03-19 18:30:00,2024-2025,Runkosarja,,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-19-3-2025/,6,3
822279,2025-03-19 18:30:00,2024-2025,Runkosarja,,OLS,Indians,https://fliiga.com/ottelut/miehet/ols-indians-19-3-2025/,4,5
822280,2025-03-19 18:30:00,2024-2025,Runkosarja,,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-19-3-2025/,5,3
822281,2025-03-19 18:30:00,2024-2025,Runkosarja,,LASB,Jymy,https://fliiga.com/ottelut/miehet/lasb-jymy-19-3-2025/,2,5
822282,2025-03-19 18:30:00,2024-2025,Runkosarja,,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-19-3-2025/,7,9
822283,2025-03-19 18:30:00,2024-2025,Runkosarja,,FBC Turku,EräViikingit,https://fliiga.com/ottelut/miehet/fbc-turku-eraviikingit-19-3-2025/,4,5
864688,2025-03-25 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-25-3-2025/,10,11
864704,2025-03-25 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Oilers,Happee,https://fliiga.com/ottelut/miehet/oilers-happee-25-3-2025/,9,3
864696,2025-03-26 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-26-3-2025/,4,3
864760,2025-03-26 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,OLS,Koovee,https://fliiga.com/ottelut/miehet/ols-koovee-26-3-2025/,7,5
864689,2025-03-27 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-27-3-2025/,4,9
864712,2025-03-27 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-27-3-2025/,3,2
864778,2025-03-27 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,LASB,SalBa,https://fliiga.com/ottelut/miehet/lasb-salba-27-3-2025/,5,3
864705,2025-03-28 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-28-3-2025/,4,2
864697,2025-03-29 15:00:00,2024-2025,Pudotuspelit,Puolivälierät,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-29-3-2025/,5,4
864772,2025-03-29 16:00:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Hawks,M-Team,https://fliiga.com/ottelut/miehet/hawks-m-team-29-3-2025/,5,3
864706,2025-03-29 17:00:00,2024-2025,Pudotuspelit,Puolivälierät,Oilers,Happee,https://fliiga.com/ottelut/miehet/oilers-happee-29-3-2025/,11,4
864713,2025-03-29 17:00:00,2024-2025,Pudotuspelit,Puolivälierät,SPV,Nokian KrP,https://fliiga.com/ottelut/miehet/spv-nokian-krp-29-3-2025/,7,4
864690,2025-03-29 17:30:00,2024-2025,Pudotuspelit,Puolivälierät,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-29-3-2025/,8,3
864779,2025-03-29 17:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,SalBa,LASB,https://fliiga.com/ottelut/miehet/salba-lasb-29-3-2025/,2,3
864766,2025-03-29 18:00:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,O2-Jyväskylä,Karhut,https://fliiga.com/ottelut/miehet/o2-jyvaskyla-karhut-29-3-2025/,4,9
864761,2025-03-29 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Koovee,OLS,https://fliiga.com/ottelut/miehet/koovee-ols-29-3-2025/,3,4
864698,2025-03-30 13:00:00,2024-2025,Pudotuspelit,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-30-3-2025/,6,3
864767,2025-03-30 15:00:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Karhut,O2-Jyväskylä,https://fliiga.com/ottelut/miehet/karhut-o2-jyvaskyla-30-3-2025/,6,4
864773,2025-03-30 15:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,M-Team,Hawks,https://fliiga.com/ottelut/miehet/m-team-hawks-30-3-2025/,3,4
864714,2025-03-30 17:00:00,2024-2025,Pudotuspelit,Puolivälierät,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-30-3-2025/,3,4
864762,2025-03-30 18:00:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,OLS,Koovee,https://fliiga.com/ottelut/miehet/ols-koovee-30-3-2025/,11,1
864691,2025-03-31 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-31-3-2025/,0,14
864780,2025-03-31 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,LASB,SalBa,https://fliiga.com/ottelut/miehet/lasb-salba-31-3-2025/,7,4
864715,2025-04-01 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,SPV,Nokian KrP,https://fliiga.com/ottelut/miehet/spv-nokian-krp-1-4-2025/,4,3
864774,2025-04-01 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Hawks,M-Team,https://fliiga.com/ottelut/miehet/hawks-m-team-1-4-2025/,4,1
864692,2025-04-02 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Classic,EräViikingit,https://fliiga.com/ottelut/miehet/classic-eraviikingit-2-4-2025/,7,2
864707,2025-04-02 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Happee,Oilers,https://fliiga.com/ottelut/miehet/happee-oilers-2-4-2025/,4,9
864699,2025-04-03 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-3-4-2025/,1,3
864716,2025-04-03 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-3-4-2025/,5,6
864768,2025-04-03 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,O2-Jyväskylä,Karhut,https://fliiga.com/ottelut/miehet/o2-jyvaskyla-karhut-3-4-2025/,1,3
864700,2025-04-04 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-4-4-2025/,2,1
864708,2025-04-04 18:30:00,2024-2025,Pudotuspelit,Puolivälierät,Oilers,Happee,https://fliiga.com/ottelut/miehet/oilers-happee-4-4-2025/,5,2
864720,2025-04-10 18:30:00,2024-2025,Pudotuspelit,Välierät,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-10-4-2025/,5,2
864728,2025-04-11 18:30:00,2024-2025,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-11-4-2025/,5,6
864790,2025-04-12 17:00:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Hawks,LASB,https://fliiga.com/ottelut/miehet/hawks-lasb-12-4-2025/,1,3
864729,2025-04-12 18:00:00,2024-2025,Pudotuspelit,Välierät,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-12-4-2025/,2,6
864784,2025-04-12 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,OLS,Karhut,https://fliiga.com/ottelut/miehet/ols-karhut-12-4-2025/,10,2
864721,2025-04-13 18:30:00,2024-2025,Pudotuspelit,Välierät,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-13-4-2025/,3,4
864785,2025-04-13 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Karhut,OLS,https://fliiga.com/ottelut/miehet/karhut-ols-13-4-2025/,5,6
864791,2025-04-13 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,LASB,Hawks,https://fliiga.com/ottelut/miehet/lasb-hawks-13-4-2025/,1,9
864722,2025-04-15 18:30:00,2024-2025,Pudotuspelit,Välierät,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-15-4-2025/,4,3
864730,2025-04-15 18:30:00,2024-2025,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-15-4-2025/,5,4
864792,2025-04-15 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,Hawks,LASB,https://fliiga.com/ottelut/miehet/hawks-lasb-15-4-2025/,2,4
864723,2025-04-17 18:30:00,2024-2025,Pudotuspelit,Välierät,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-17-4-2025/,4,6
864793,2025-04-17 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,LASB,Hawks,https://fliiga.com/ottelut/miehet/lasb-hawks-17-4-2025/,3,2
864731,2025-04-18 18:00:00,2024-2025,Pudotuspelit,Välierät,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-18-4-2025/,2,8
864786,2025-04-18 18:30:00,2024-2025,F-liigakarsinnat,F-liigakarsinnat,OLS,Karhut,https://fliiga.com/ottelut/miehet/ols-karhut-18-4-2025/,5,3
864732,2025-04-19 17:00:00,2024-2025,Pudotuspelit,Välierät,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-19-4-2025/,4,2
864744,2025-04-25 18:30:00,2024-2025,Pudotuspelit,Pronssiottelu,Indians,SPV,https://fliiga.com/ottelut/miehet/indians-spv-25-4-2025/,5,1
864736,2025-04-27 16:00:00,2024-2025,Pudotuspelit,Finaalit,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-27-4-2025/,8,3
864737,2025-04-29 18:30:00,2024-2025,Pudotuspelit,Finaalit,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-29-4-2025/,8,5
864738,2025-05-01 16:00:00,2024-2025,Pudotuspelit,Finaalit,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-1-5-2025/,5,9
864739,2025-05-03 17:00:00,2024-2025,Pudotuspelit,Finaalit,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-3-5-2025/,5,7
864740,2025-05-04 16:00:00,2024-2025,Pudotuspelit,Finaalit,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-4-5-2025/,4,7
864741,2025-05-07 18:30:00,2024-2025,Pudotuspelit,Finaalit,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-7-5-2025/,3,10
864742,2025-05-10 17:00:00,2024-2025,Pudotuspelit,Finaalit,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-10-5-2025/,1,3
868881,2025-09-10 18:30:00,2025-2026,Runkosarja,,Oilers,Nokian KrP,https://fliiga.com/ottelut/miehet/oilers-nokian-krp-10-9-2025/,9,3
868880,2025-09-12 18:30:00,2025-2026,Runkosarja,,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-12-9-2025/,6,5
868875,2025-09-13 17:00:00,2025-2026,Runkosarja,,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-13-9-2025/,7,8
868876,2025-09-13 17:00:00,2025-2026,Runkosarja,,LASB,OLS,https://fliiga.com/ottelut/miehet/lasb-ols-13-9-2025/,3,7
868877,2025-09-13 17:00:00,2025-2026,Runkosarja,,Jymy,SPV,https://fliiga.com/ottelut/miehet/jymy-spv-13-9-2025/,3,8
868879,2025-09-13 17:30:00,2025-2026,Runkosarja,,EräViikingit,Indians,https://fliiga.com/ottelut/miehet/eraviikingit-indians-13-9-2025/,5,11
868874,2025-09-14 16:00:00,2025-2026,Runkosarja,,Classic,Jymy,https://fliiga.com/ottelut/miehet/classic-jymy-14-9-2025/,5,3
868878,2025-09-14 17:00:00,2025-2026,Runkosarja,,Hawks,FBC Turku,https://fliiga.com/ottelut/miehet/hawks-fbc-turku-14-9-2025/,11,4
868873,2025-09-15 18:30:00,2025-2026,Runkosarja,,FBC Turku,Oilers,https://fliiga.com/ottelut/miehet/fbc-turku-oilers-15-9-2025/,1,8
868872,2025-09-16 18:30:00,2025-2026,Runkosarja,,TPS,Hawks,https://fliiga.com/ottelut/miehet/tps-hawks-16-9-2025/,5,4
868871,2025-09-17 18:30:00,2025-2026,Runkosarja,,LASB,Nokian KrP,https://fliiga.com/ottelut/miehet/lasb-nokian-krp-17-9-2025/,2,10
868867,2025-09-19 18:30:00,2025-2026,Runkosarja,,Oilers,Hawks,https://fliiga.com/ottelut/miehet/oilers-hawks-19-9-2025/,5,3
868870,2025-09-19 18:30:00,2025-2026,Runkosarja,,SPV,Classic,https://fliiga.com/ottelut/miehet/spv-classic-19-9-2025/,5,4
868868,2025-09-20 17:00:00,2025-2026,Runkosarja,,Nokian KrP,OLS,https://fliiga.com/ottelut/miehet/nokian-krp-ols-20-9-2025/,6,3
868869,2025-09-20 17:00:00,2025-2026,Runkosarja,,EräViikingit,TPS,https://fliiga.com/ottelut/miehet/eraviikingit-tps-20-9-2025/,2,3
868865,2025-09-22 18:30:00,2025-2026,Runkosarja,,Indians,EräViikingit,https://fliiga.com/ottelut/miehet/indians-eraviikingit-22-9-2025/,5,4
868866,2025-09-22 18:30:00,2025-2026,Runkosarja,,OLS,Jymy,https://fliiga.com/ottelut/miehet/ols-jymy-22-9-2025/,7,5
868863,2025-09-25 18:30:00,2025-2026,Runkosarja,,TPS,Oilers,https://fliiga.com/ottelut/miehet/tps-oilers-25-9-2025/,2,5
868864,2025-09-25 18:30:00,2025-2026,Runkosarja,,Classic,Hawks,https://fliiga.com/ottelut/miehet/classic-hawks-25-9-2025/,13,1
868860,2025-09-26 18:30:00,2025-2026,Runkosarja,,OLS,Classic,https://fliiga.com/ottelut/miehet/ols-classic-26-9-2025/,4,5
868861,2025-09-26 18:30:00,2025-2026,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-26-9-2025/,3,5
868862,2025-09-26 18:30:00,2025-2026,Runkosarja,,FBC Turku,EräViikingit,https://fliiga.com/ottelut/miehet/fbc-turku-eraviikingit-26-9-2025/,4,7
868859,2025-09-27 16:00:00,2025-2026,Runkosarja,,Hawks,Indians,https://fliiga.com/ottelut/miehet/hawks-indians-27-9-2025/,5,6
868858,2025-09-27 18:00:00,2025-2026,Runkosarja,,OLS,LASB,https://fliiga.com/ottelut/miehet/ols-lasb-27-9-2025/,6,1
868857,2025-09-28 16:00:00,2025-2026,Runkosarja,,SPV,LASB,https://fliiga.com/ottelut/miehet/spv-lasb-28-9-2025/,11,5
868854,2025-10-03 18:30:00,2025-2026,Runkosarja,,Oilers,Indians,https://fliiga.com/ottelut/miehet/oilers-indians-3-10-2025/,6,8
868855,2025-10-03 18:30:00,2025-2026,Runkosarja,,Jymy,Nokian KrP,https://fliiga.com/ottelut/miehet/jymy-nokian-krp-3-10-2025/,6,12
868853,2025-10-04 15:00:00,2025-2026,Runkosarja,,LASB,Classic,https://fliiga.com/ottelut/miehet/lasb-classic-4-10-2025/,2,6
868856,2025-10-04 16:00:00,2025-2026,Runkosarja,,Hawks,EräViikingit,https://fliiga.com/ottelut/miehet/hawks-eraviikingit-4-10-2025/,3,4
868852,2025-10-04 18:00:00,2025-2026,Runkosarja,,OLS,SPV,https://fliiga.com/ottelut/miehet/ols-spv-4-10-2025/,5,8
868850,2025-10-05 16:00:00,2025-2026,Runkosarja,,SPV,Hawks,https://fliiga.com/ottelut/miehet/spv-hawks-5-10-2025/,6,5
868851,2025-10-05 17:00:00,2025-2026,Runkosarja,,Nokian KrP,Jymy,https://fliiga.com/ottelut/miehet/nokian-krp-jymy-5-10-2025/,8,5
868847,2025-10-10 18:30:00,2025-2026,Runkosarja,,EräViikingit,Jymy,https://fliiga.com/ottelut/miehet/eraviikingit-jymy-10-10-2025/,5,4
868848,2025-10-10 18:30:00,2025-2026,Runkosarja,,Indians,FBC Turku,https://fliiga.com/ottelut/miehet/indians-fbc-turku-10-10-2025/,7,2
868849,2025-10-10 18:30:00,2025-2026,Runkosarja,,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-10-10-2025/,4,3
868846,2025-10-11 16:00:00,2025-2026,Runkosarja,,Hawks,TPS,https://fliiga.com/ottelut/miehet/hawks-tps-11-10-2025/,5,2
868845,2025-10-11 17:00:00,2025-2026,Runkosarja,,SPV,Oilers,https://fliiga.com/ottelut/miehet/spv-oilers-11-10-2025/,3,5
868843,2025-10-12 15:00:00,2025-2026,Runkosarja,,LASB,Indians,https://fliiga.com/ottelut/miehet/lasb-indians-12-10-2025/,0,6
868838,2025-10-12 16:00:00,2025-2026,Runkosarja,,Jymy,Oilers,https://fliiga.com/ottelut/miehet/jymy-oilers-12-10-2025/,3,7
868844,2025-10-12 16:30:00,2025-2026,Runkosarja,,FBC Turku,OLS,https://fliiga.com/ottelut/miehet/fbc-turku-ols-12-10-2025/,5,4
868842,2025-10-15 14:00:00,2025-2026,Runkosarja,,Oilers,EräViikingit,https://fliiga.com/ottelut/miehet/oilers-eraviikingit-15-10-2025/,6,5
868840,2025-10-17 18:30:00,2025-2026,Runkosarja,,TPS,SPV,https://fliiga.com/ottelut/miehet/tps-spv-17-10-2025/,1,7
868841,2025-10-17 18:30:00,2025-2026,Runkosarja,,LASB,FBC Turku,https://fliiga.com/ottelut/miehet/lasb-fbc-turku-17-10-2025/,3,4
868837,2025-10-18 15:00:00,2025-2026,Runkosarja,,OLS,Indians,https://fliiga.com/ottelut/miehet/ols-indians-18-10-2025/,4,2
868836,2025-10-18 16:00:00,2025-2026,Runkosarja,,Hawks,LASB,https://fliiga.com/ottelut/miehet/hawks-lasb-18-10-2025/,2,0
868839,2025-10-18 17:00:00,2025-2026,Runkosarja,,EräViikingit,Nokian KrP,https://fliiga.com/ottelut/miehet/eraviikingit-nokian-krp-18-10-2025/,1,7
868834,2025-10-19 16:00:00,2025-2026,Runkosarja,,SPV,OLS,https://fliiga.com/ottelut/miehet/spv-ols-19-10-2025/,7,2
868835,2025-10-19 17:00:00,2025-2026,Runkosarja,,Oilers,FBC Turku,https://fliiga.com/ottelut/miehet/oilers-fbc-turku-19-10-2025/,13,5
868833,2025-10-21 18:30:00,2025-2026,Runkosarja,,Classic,Nokian KrP,https://fliiga.com/ottelut/miehet/classic-nokian-krp-21-10-2025/,3,4
868831,2025-10-24 18:30:00,2025-2026,Runkosarja,,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-24-10-2025/,3,2
868832,2025-10-24 18:30:00,2025-2026,Runkosarja,,FBC Turku,EräViikingit,https://fliiga.com/ottelut/miehet/fbc-turku-eraviikingit-24-10-2025/,5,10
868829,2025-10-25 15:00:00,2025-2026,Runkosarja,,LASB,SPV,https://fliiga.com/ottelut/miehet/lasb-spv-25-10-2025/,3,8
868830,2025-10-25 16:00:00,2025-2026,Runkosarja,,Jymy,Classic,https://fliiga.com/ottelut/miehet/jymy-classic-25-10-2025/,3,13
868828,2025-10-25 17:00:00,2025-2026,Runkosarja,,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-25-10-2025/,9,0
868827,2025-10-25 18:00:00,2025-2026,Runkosarja,,OLS,Hawks,https://fliiga.com/ottelut/miehet/ols-hawks-25-10-2025/,9,1
868826,2025-10-29 18:30:00,2025-2026,Runkosarja,,TPS,Indians,https://fliiga.com/ottelut/miehet/tps-indians-29-10-2025/,2,6
868825,2025-10-30 18:30:00,2025-2026,Runkosarja,,FBC Turku,Classic,https://fliiga.com/ottelut/miehet/fbc-turku-classic-30-10-2025/,0,11
868822,2025-11-01 15:00:00,2025-2026,Runkosarja,,LASB,Oilers,https://fliiga.com/ottelut/miehet/lasb-oilers-1-11-2025/,5,9
868824,2025-11-01 18:30:00,2025-2026,Runkosarja,,EräViikingit,OLS,https://fliiga.com/ottelut/miehet/eraviikingit-ols-1-11-2025/,1,6
868819,2025-11-02 16:00:00,2025-2026,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-2-11-2025/,3,2
868820,2025-11-02 16:00:00,2025-2026,Runkosarja,,Oilers,OLS,https://fliiga.com/ottelut/miehet/oilers-ols-2-11-2025/,13,3
868821,2025-11-02 16:00:00,2025-2026,Runkosarja,,Jymy,Hawks,https://fliiga.com/ottelut/miehet/jymy-hawks-2-11-2025/,3,2
868818,2025-11-03 18:30:00,2025-2026,Runkosarja,,EräViikingit,LASB,https://fliiga.com/ottelut/miehet/eraviikingit-lasb-3-11-2025/,4,3
868815,2025-11-12 18:30:00,2025-2026,Runkosarja,,TPS,Oilers,https://fliiga.com/ottelut/miehet/tps-oilers-12-11-2025/,2,10
868816,2025-11-12 18:30:00,2025-2026,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-12-11-2025/,6,7
868817,2025-11-12 18:30:00,2025-2026,Runkosarja,,Classic,LASB,https://fliiga.com/ottelut/miehet/classic-lasb-12-11-2025/,8,4
868812,2025-11-14 18:30:00,2025-2026,Runkosarja,,EräViikingit,Hawks,https://fliiga.com/ottelut/miehet/eraviikingit-hawks-14-11-2025/,8,2
868813,2025-11-14 18:30:00,2025-2026,Runkosarja,,Indians,Classic,https://fliiga.com/ottelut/miehet/indians-classic-14-11-2025/,3,5
868814,2025-11-14 18:30:00,2025-2026,Runkosarja,,FBC Turku,TPS,https://fliiga.com/ottelut/miehet/fbc-turku-tps-14-11-2025/,4,8
868811,2025-11-15 18:00:00,2025-2026,Runkosarja,,OLS,TPS,https://fliiga.com/ottelut/miehet/ols-tps-15-11-2025/,9,6
868810,2025-11-16 16:00:00,2025-2026,Runkosarja,,Jymy,Indians,https://fliiga.com/ottelut/miehet/jymy-indians-16-11-2025/,3,5
868809,2025-11-17 18:30:00,2025-2026,Runkosarja,,Nokian KrP,FBC Turku,https://fliiga.com/ottelut/miehet/nokian-krp-fbc-turku-17-11-2025/,14,2
868807,2025-11-21 18:30:00,2025-2026,Runkosarja,,Indians,Nokian KrP,https://fliiga.com/ottelut/miehet/indians-nokian-krp-21-11-2025/,3,5
868808,2025-11-21 18:30:00,2025-2026,Runkosarja,,Classic,Jymy,https://fliiga.com/ottelut/miehet/classic-jymy-21-11-2025/,8,3
868805,2025-11-22 15:00:00,2025-2026,Runkosarja,,LASB,TPS,https://fliiga.com/ottelut/miehet/lasb-tps-22-11-2025/,1,3
